"","Pathway","Pathway.STID","Reaction","Reaction.STID","UniProtID","Oryza.sativa","Actinidia.chinensis","Aegilops.tauschii","Amborella.trichopoda","Arabidopsis.halleri","Arabidopsis.lyrata","Arabidopsis.thaliana","Arachis.duranensis","Arachis.ipaensis","Beta.vulgaris","Brachypodium.distachyon","Brassica.napus","Brassica.oleracea","Brassica.rapa","Cajanus.cajan","Capsicum.annuum","Chlamydomonas.reinhardtii","Chondrus.crispus","Cicer.arietinum","Citrus.sinensis","Coffea.canephora","Corchorus.capsularis","Cucumis.sativus","Cyanidioschyzon.merolae","Danio.rerio","Daucus.carota","Dioscorea.rotundata","Erythranthe.guttata","Eucalyptus.grandis","Fragaria.vesca","Galdieria.sulphuraria","Glycine.max","Gossypium.raimondii","Helianthus.annuus","Hordeum.vulgare","Jatropha.curcas","Leersia.perrieri","Lupinus.angustifolius","Malus.domestica","Manihot.esculenta","Medicago.truncatula","Musa.acuminata","Nicotiana.attenuata","Oryza.australiensis","Oryza.barthii","Oryza.brachyantha","Oryza.glaberrima","Oryza.glumaepatula","Oryza.longistaminata","Oryza.meridionalis","Oryza.meyeriana.var..granulata","Oryza.minuta","Oryza.nivara","Oryza.officinalis","Oryza.punctata","Oryza.rufipogon","Oryza.sativa.1","Oryza.sativa.aus.subgroup","Oryza.sativa.Indica.Group","Ostreococcus.lucimarinus","Panicum.hallii.FIL2","Panicum.hallii.var..hallii.HAL2","Phaseolus.vulgaris","Phoenix.dactylifera","Physcomitrella.patens","Picea.abies","Pinus.taeda","Populus.trichocarpa","Prunus.persica","Selaginella.moellendorffii","Setaria.italica","Solanum.lycopersicum","Solanum.tuberosum","Sorghum.bicolor","Synechocystis.sp..PCC.6803","Theobroma.cacao","Trifolium.pratense","Triticum.aestivum","Triticum.dicoccoides","Triticum.turgidum","Triticum.urartu","Vigna.angularis","Vigna.radiata","Vitis.vinifera","Zea.mays"
"466","Lysine biosynthesis VI","R-OSA-1119419","dihydrodipicolinate reductase plastidic","R-OSA-5606507","B7E3L9, B7EB68, B7ESW8, B8AGP3, B8AK10, B8ALW1, Q10P67, Q10SL6, Q10SL7, Q10SM9, Q67W29",4,4,3,2,3,3,3,2,2,3,3,6,3,3,2,3,1,1,5,9,2,2,2,1,0,2,2,3,1,2,1,4,4,3,7,2,2,3,7,2,2,3,2,9,5,3,5,4,4,3,78,11,3,3,3,3,0,3,3,1,3,3,3,1,2,1,0,4,3,4,3,2,2,3,1,1,2,9,6,8,2,2,1,2,3
"467","Lysine degradation I","R-OSA-1119446","Lysine decarboxylase","R-OSA-1120297","A2XV58, B7ED49, Q0JC10, Q6F4N6",2,1,1,2,3,4,3,3,3,2,1,11,5,6,2,3,1,0,4,3,2,1,1,1,0,1,0,2,1,2,0,1,1,4,1,2,1,7,0,1,6,4,1,0,1,1,2,1,1,1,0,1,2,0,1,2,0,0,1,0,1,1,2,0,6,0,0,1,2,6,1,3,3,1,0,1,2,3,2,0,1,2,2,1,2
"468","Lysine degradation II","R-OSA-1119365","2-ketoadipate + lipoamide ---> S-glutaryldihydroliopamide + CO2","R-OSA-8986551","Q0JDN5, Q6Z3X5",2,2,2,1,2,2,2,2,1,1,2,6,3,3,2,2,1,1,1,3,1,2,2,1,0,2,2,2,1,1,0,3,3,3,2,1,2,4,4,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,1,2,1,4,4,2,2,1,1,1,3,2,4,2,2,2,2,0,2,3,6,4,2,2,2,2,1,3
"469","Lysine degradation II","R-OSA-1119365","NADPH + L-Lys + alpha-ketoglutarate-----> SACN + H2O + NADP+","R-OSA-1121690","E3WF37, Q0DX00, Q6K7D5, Q6K7D6",1,2,1,0,0,1,0,0,0,1,1,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,2,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,3,1,0,2,1,3,2,3,1,2,0,1,1
"470","Lysine degradation II","R-OSA-1119365","S-glutaryldihydrolipoamide + succinyl-CoA ----> Glutaryl-CoA + S-succinyldihydrolipoamide","R-OSA-8986553","B8ATA3, Q01LB1, Q7XVM2",1,5,1,1,2,2,2,2,2,1,0,6,1,3,1,2,1,1,1,6,0,1,1,1,0,4,2,2,1,2,1,2,3,3,0,1,1,3,4,1,2,3,0,1,0,1,0,1,0,1,10,1,1,2,0,1,0,1,1,1,1,1,1,3,2,2,0,2,2,2,1,2,2,1,0,1,1,3,2,2,0,0,1,2,2
"471","Lysine degradation II","R-OSA-1119365","2-aminoadipate-6-semialdehyde + NAD + H2O ---> alpha-aminoadipate + NADH","R-OSA-1120698","A2Z1P2, B9G3U8, Q69P84, Q9FPK6",1,1,1,1,1,1,1,1,1,0,1,3,1,2,1,1,0,0,1,5,1,1,1,0,0,1,1,0,0,1,1,2,1,2,1,0,1,1,3,4,1,1,1,5,0,1,1,0,1,0,2,1,1,1,2,1,0,0,1,0,1,1,1,1,2,1,2,2,1,2,1,1,0,1,0,1,0,3,2,2,1,1,1,1,1
"472","Lysine degradation II","R-OSA-1119365","Saccharopine ---> 2-aminoadipate-6-semialdehyde","R-OSA-1120644","B8BIW2, B9G9C1, B9GBT2, Q0IQ89, Q2QY08",1,2,1,1,1,1,1,0,2,1,1,2,1,1,1,1,1,1,2,4,1,1,1,1,0,1,1,0,0,1,0,2,1,2,1,0,0,1,0,1,1,1,0,3,0,1,1,1,0,1,7,6,1,16,1,1,0,0,1,1,2,2,1,1,1,0,0,1,1,2,3,1,1,1,1,1,1,3,2,2,1,1,0,1,1
"473","Maackiain biosynthesis","R-OSA-1119395","2'-hydroxypseudobaptigenin+NADPH->(-)-sophorol+NADP+","R-OSA-1121158","A2WJQ6, A2WJQ7, A2WMK3, A2ZNC6, Q8VYH7, Q9FTN5, Q9FTN6",4,2,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,5,3,9,1,1,0,0,0,1,0,0,5,0,1,1,1,1,0,3,1,5,0,2,3,3,5,2,2,2,3,2,0,3,1,2,2,2,2,0,2,2,0,0,6,1,4,0,18,12,2,1,2,5,1,1,3,0,1,1,3,2,4,1,1,1,1,1
"474","Mannose degradation","R-OSA-1119595","Mannokinase","R-OSA-1121139","A2WYX3, A2Y401, B9FHS7, Q0DIN3, Q0JG60, Q2KNB4, Q2KNB5",2,4,2,1,2,2,2,2,2,1,2,9,3,4,2,1,0,0,1,2,1,1,2,0,0,1,1,1,1,0,0,4,1,2,2,1,2,2,2,2,1,4,0,3,2,2,2,2,2,2,2,1,2,1,2,2,0,1,2,0,2,2,2,1,11,1,1,2,1,6,2,1,1,2,0,1,1,6,4,2,2,2,2,1,3
"475","Mannose degradation","R-OSA-1119595","mannose-6-phosphate->fructose-6-phosphate","R-OSA-5683282","A2WK81, A2ZFV6, B9G8A3, Q0IRS7, Q0J208, Q2R1L4, Q6H5C7, Q9FTR6",3,3,2,1,2,2,2,1,1,1,2,8,3,3,2,3,1,1,1,2,1,1,2,1,0,2,2,2,1,2,1,4,2,3,2,1,2,1,3,2,1,2,3,0,2,2,2,2,2,2,0,2,2,1,2,2,0,0,2,1,1,2,1,0,2,1,1,2,2,2,2,3,3,1,0,1,1,5,3,2,2,1,1,2,3
"476","Medicarpin biosynthesis","R-OSA-1119453","2-hydroxyformononetin+NADPH->(-)-vestitone+NADP+","R-OSA-1120912","A2WJQ6, A2WJQ7, A2WMK3, A2ZNC6, Q8VYH7, Q9FTN5, Q9FTN6",4,2,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,5,3,9,1,1,0,0,0,1,0,0,5,0,1,1,1,1,0,3,1,5,0,2,3,3,5,2,2,2,3,2,0,3,1,2,2,2,2,0,2,2,0,0,6,1,4,0,18,12,2,1,2,5,1,1,3,0,1,1,3,2,4,1,1,1,1,1
"477","Methionine biosynthesis II","R-OSA-1119400","cystathionine gamma-synthase","R-OSA-1119791","Q94I44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","Methionine biosynthesis II","R-OSA-1119400","S-methyl-L-methionine+L-homocysteine->L-methionine","R-OSA-1120502","A2Z7F0, A2ZMI7, A6MZX1, B8AQV5, Q10PU4, Q2QME6, Q2QME7, Q2QME8, Q7XEH2, Q8H825",3,5,2,2,3,3,3,1,2,2,2,7,2,3,3,1,0,0,3,6,3,2,3,0,0,2,0,2,2,2,1,4,4,3,2,2,3,5,3,5,3,4,3,2,3,3,3,3,3,3,8,4,3,4,2,3,0,0,3,0,2,2,3,2,3,2,2,5,3,4,2,2,2,2,1,3,3,6,4,5,2,2,2,3,3
"479","Methionine biosynthesis II","R-OSA-1119400","cystathionine beta-lyase","R-OSA-1120657","A2X3T3, A2X3V3, A2Z9C9, A9CM06, B7FA99, B8B1P8, B9F563, B9F575, B9FRT6, C7IYK7, Q0IS70, Q5Z7R2, Q5Z7R3, Q6K2Y8, Q6K4T7, Q6K5U4, Q7XCS3, Q8H9F3, Q94HY3, Q9LWJ2, Q9LWJ5",8,2,7,2,6,5,6,3,3,2,5,22,9,9,3,4,1,1,2,7,2,2,2,1,0,3,2,2,5,1,3,5,2,5,5,2,5,3,4,3,2,2,2,10,6,4,6,6,6,5,13,19,6,6,5,6,0,1,6,2,6,5,2,3,3,3,8,4,2,2,8,3,3,8,0,2,1,24,12,10,7,1,2,2,5
"480","Methionine biosynthesis II","R-OSA-1119400","5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase","R-OSA-1120370","A2ZMX3, A6MZX0, A6N171, B8BN41, Q2QLY4, Q2QLY5",2,5,1,1,3,0,3,2,2,2,2,13,7,5,3,1,1,1,6,2,1,2,3,1,0,4,4,2,3,2,1,0,6,3,1,1,2,6,2,3,3,4,2,1,0,1,0,1,1,1,4,3,0,2,1,0,0,0,1,0,1,1,4,3,4,2,3,5,2,2,1,2,2,1,0,2,3,3,2,1,1,3,3,2,1
"481","Methionine biosynthesis II","R-OSA-1119400","homocysteine S-methyltransferase","R-OSA-1121136","A2Z7F0, A2ZMI7, A6MZX1, B8AQV5, Q10PU4, Q2QME6, Q2QME7, Q2QME8, Q7XEH2, Q8H825",3,5,2,2,3,3,3,1,2,2,2,7,2,3,3,1,0,0,3,6,3,2,3,0,0,2,0,2,2,2,1,4,4,3,2,2,3,5,3,5,3,4,3,2,3,3,3,3,3,3,8,4,3,4,2,3,0,0,3,0,2,2,3,2,3,2,2,5,3,4,2,2,2,2,1,3,3,6,4,5,2,2,2,3,3
"482","Methionine salvage pathway","R-OSA-1119624","5-methylthioribose-1-phosphate isomerase","R-OSA-1120834","Q0ITU1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","Methionine salvage pathway","R-OSA-1119624","5-methylthioribose kinase","R-OSA-1119805","A2XYS7, A2XYS8, Q259N8, Q259N9, Q6PMT1, Q7XR60, Q7XR61",2,0,1,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,5,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3,0,0,0,0,4,1,1,2,0,2,0,2,2,1,1,1,1,0,0,2,1,1,1,0,3,0,2,2,0,0,0,1,0,0,2,0,0,0,3,2,3,1,0,0,0,1
"484","Methionine salvage pathway","R-OSA-1119624","Methylthioadenosine nucleosidase","R-OSA-1121676","A6MZS5, Q8W162, Q9LHZ0",1,3,2,2,2,2,2,1,1,1,1,4,2,3,2,1,1,0,1,3,1,1,1,0,0,2,1,1,2,1,0,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,2,1,1,2,1,1,0,0,1,1,1,1,2,1,3,0,1,2,2,2,1,1,1,1,0,1,1,6,4,2,1,2,0,1,2
"485","Methylerythritol phosphate pathway","R-OSA-1119464","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","R-OSA-1120374","A2X8B7, A3AA47, B8B816, B9FY74, Q0DYN3, Q6EPN6, Q84RX6",2,4,2,2,3,3,3,3,3,2,2,10,5,5,1,2,1,1,1,2,1,1,3,1,0,4,2,3,3,1,1,5,7,5,2,2,2,3,1,2,3,5,2,8,2,2,2,2,1,2,4,2,2,2,3,2,0,1,2,1,2,2,3,4,3,3,2,4,3,4,2,3,3,2,1,3,2,5,4,4,1,2,3,3,4
"486","Methylerythritol phosphate pathway","R-OSA-1119464","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate+NAD(P)H+H+->dimethylallyl-PP+NAD(P)++H2O","R-OSA-1120070","B8AR23, Q6AVG6",1,2,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,8,1,1,2,1,0,3,1,2,1,1,1,2,3,5,0,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1
"487","Methylerythritol phosphate pathway","R-OSA-1119464","4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase","R-OSA-1121196","A2WW27, Q8S2G0",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,3,1,1,0,1,0,2,1,2,1,1,0,2,1,1,1,1,1,2,2,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,2,2,1,1,0,1,1
"488","Methylerythritol phosphate pathway","R-OSA-1119464","1-deoxy-D-xylulose-5-phosphate synthase","R-OSA-4723682","A2Y954, A2YIZ3, A3BHD5, B8AY88, B8B2C8, B8B7Y6, B9FRF6, O22567, Q0DEN6, Q0DI85, Q5VSB8, Q5VSB9, Q6YU51",3,6,3,3,2,2,2,3,3,2,2,6,3,3,6,3,1,3,5,10,3,3,3,0,0,3,3,3,3,3,1,10,5,4,3,3,2,7,7,5,4,5,3,2,2,2,1,2,3,1,4,5,2,6,2,2,0,0,2,1,2,2,5,5,4,3,3,5,2,4,2,2,3,3,1,4,2,9,6,3,2,5,5,5,2
"489","Methylerythritol phosphate pathway","R-OSA-1119464","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate+H2O+a protein disulfide->2-C-methyl-D-erythritol-2,4-cyclodiphosphate+a protein dithiol","R-OSA-4723700","B8AF20, Q6K8J4, Q84PA7",1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,0,2,9,1,1,1,0,0,2,1,1,1,1,0,2,1,3,1,1,1,3,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1
"490","Methylerythritol phosphate pathway","R-OSA-1119464","2-C-methyl-D-erythritol-4-phosphate+NADP+->1-deoxy-D-xylulose 5-phosphate+NADPH","R-OSA-1120111","A2WJR2, Q0JRD4, Q8W250",1,2,2,1,1,1,1,1,1,1,1,4,2,2,2,1,1,1,1,6,2,1,1,1,0,1,1,2,1,3,1,3,2,4,1,1,1,4,0,2,2,2,0,2,1,1,2,1,1,0,2,2,1,1,1,1,0,0,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,6,4,5,2,1,2,1,2
"491","Methylerythritol phosphate pathway","R-OSA-1119464","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","R-OSA-1121571","A4PIB9, Q5N8G1",1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,0,1,4,1,1,1,0,0,2,0,1,1,1,1,1,1,3,1,0,0,1,2,2,1,1,0,2,1,1,1,1,1,1,3,3,1,7,1,1,0,0,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,3,2,1,0,1,1,1,2
"492","Methylerythritol phosphate pathway","R-OSA-1119464","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate+NAD(P)H+H+->delta3-isopentenyl-PP+NAD(P)++H2O","R-OSA-1121343","B8AR23, Q6AVG6",1,2,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,8,1,1,2,1,0,3,1,2,1,1,1,2,3,5,0,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1
"493","Methylerythritol phosphate pathway","R-OSA-1119464","Isopentenyl-diphosphate delta-isomerase","R-OSA-4723711","A2Y4N6, A6N1F8, Q6AUB0, Q8GVZ0, Q9M6K4",2,3,2,1,2,2,2,1,1,1,2,6,4,4,1,1,1,1,1,6,1,1,2,1,0,1,1,1,1,1,1,2,1,3,1,1,1,6,3,2,1,2,2,3,2,2,2,2,1,2,4,4,2,5,2,2,0,1,1,1,3,3,1,1,1,1,3,1,1,2,3,2,2,2,0,1,1,6,4,6,2,1,1,2,3
"494","Mevalonate pathway","R-OSA-1119615","diphosphomevalonate decarboxylase","R-OSA-1120282","B8AG62, Q0E4N2",2,3,2,1,3,2,2,1,1,1,1,4,2,2,1,1,0,0,1,6,1,1,1,0,0,1,1,1,2,1,1,2,1,3,2,1,1,3,3,2,1,1,1,2,2,1,0,1,1,1,2,2,0,1,1,1,0,0,2,0,3,2,1,1,2,2,1,2,1,2,2,2,4,1,0,1,1,6,4,3,3,1,1,1,2
"495","Mevalonate pathway","R-OSA-1119615","Acetyl-CoA C-acetyltransferase","R-OSA-1120481","A2YYZ3, B8ACV4, Q0J366, Q6K3Z3, Q9ASK5",2,3,4,1,2,2,2,2,2,2,2,9,4,4,2,2,1,0,4,4,2,2,2,1,0,2,1,2,1,1,1,4,2,3,3,1,3,2,2,2,3,3,1,4,2,2,2,2,2,2,15,7,2,2,2,2,0,2,2,0,3,3,2,2,1,1,1,2,2,2,3,3,3,3,1,2,2,9,5,4,3,5,2,2,4
"496","Mevalonate pathway","R-OSA-1119615","phosphomevalonate kinase","R-OSA-1119737","Q10F04, Q10NZ7",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","Mevalonate pathway","R-OSA-1119615","Hydroxymethylglutaryl-CoA synthase","R-OSA-1120444","A2Z381, A3ADI5, B8ALW2, Q64MA9, Q6ZBH5, Q8H051",3,3,2,1,1,1,1,2,1,1,2,4,2,2,2,3,0,1,3,7,1,2,1,1,0,1,1,1,1,0,1,6,3,2,2,1,3,2,2,2,2,2,0,2,3,3,3,3,3,3,4,4,3,2,3,3,0,0,3,0,2,2,3,1,2,1,1,3,1,4,3,3,4,3,0,2,2,6,4,2,2,3,3,3,3
"498","Mevalonate pathway","R-OSA-1119615","mevalonate kinase","R-OSA-1119762","B8BG89, B9G817, Q339V1, Q8W5F3",1,3,1,1,1,1,1,1,1,1,1,4,2,2,1,1,0,0,2,1,1,0,1,0,0,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,1,2,0,16,1,1,1,1,1,2,3,26,1,2,1,1,0,2,1,0,1,1,1,0,1,1,0,3,1,2,2,1,1,1,1,1,1,3,2,3,0,1,1,1,2
"499","Mevalonate pathway","R-OSA-1119615","isopentenyl-diphosphate delta-isomerase","R-OSA-1121563","A2Y4N6, A6N1F8, Q6AUB0, Q8GVZ0, Q9M6K4",2,3,2,1,2,2,2,1,1,1,2,6,4,4,1,1,1,1,1,6,1,1,2,1,0,1,1,1,1,1,1,2,1,3,1,1,1,6,3,2,1,2,2,3,2,2,2,2,1,2,4,4,2,5,2,2,0,1,1,1,3,3,1,1,1,1,3,1,1,2,3,2,2,2,0,1,1,6,4,6,2,1,1,2,3
"500","Mevalonate pathway","R-OSA-1119615","Hydroxymethylglutaryl-CoA reductase (NADPH)","R-OSA-1120896","A2Z2N2, B7EGJ1, B9G1R9, O04188, Q0DY59, Q0J0M8, Q0J4I0, Q42466, Q7DMK0, Q9XHL5",3,5,2,1,2,2,2,1,1,1,3,6,0,3,1,5,0,0,3,3,2,2,3,0,0,3,2,3,5,6,1,8,9,0,3,2,3,0,7,5,9,4,2,0,3,2,4,3,2,3,0,0,3,0,3,3,0,0,3,0,3,3,4,2,3,6,13,6,3,2,3,3,4,2,0,3,6,9,6,2,1,4,4,3,4
"501","Mitochondrial pyruvate metabolism","R-OSA-1119351","pyruvate + CoA-SH + NAD+ => acetyl-CoA + CO2 + NADH + H+","R-OSA-1169121","A2WPC2, A2YKI0, A3B7K5, A6N0L3, B8AGW7, B8AYE1, B8B1M2, B8B2U7, B9FML1, B9FTG2, Q0DKJ1, Q0J0H4, Q42979, Q5K5B2, Q5VS73, Q5VS74, Q654L9, Q654V6, Q6YPG2, Q6Z1G7, Q6Z5N4, Q7XAL3, Q9ASP4",10,2,1,2,2,2,2,1,1,1,1,5,4,2,1,1,1,1,1,2,1,1,2,1,0,3,0,2,1,1,1,2,1,3,1,1,1,2,3,1,1,2,2,2,1,2,1,1,1,1,4,2,1,2,1,1,0,0,1,1,1,1,1,1,2,1,0,2,1,2,1,2,2,1,1,1,1,3,2,0,1,1,1,1,2
"502","Momilactone biosynthesis","R-OSA-1119308","3beta-Hydroxy-9beta-pimara-7,15-diene-19,6beta-olide->momilactone A","R-OSA-1121143","A3ARJ5, Q01M90, Q7FAE1",1,4,0,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,4,7,7,0,3,0,0,2,0,1,4,2,2,1,2,10,0,2,0,0,5,1,3,3,0,2,0,0,1,0,1,0,0,1,1,2,1,1,0,0,1,0,1,1,1,2,2,1,5,2,1,2,0,0,1,0,1,1,1,0,0,5,0,0,0,1,0
"503","Momilactone biosynthesis","R-OSA-1119308","9beta-pimara-7,15-diene->3beta-Hydroxy-9beta-pimara-7,15-diene-19,6beta-olide","R-OSA-1120686","A2XQW5, Q01MJ5, Q7X7X4",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,2,4,1,0,0,0,0
"504","Momilactone biosynthesis","R-OSA-1119308","syn-copalyl diphosphate->9beta-pimara-7,15-diene","R-OSA-1120094","Q0JEZ8, Q60HB5, Q66QH3, Q69DS7",1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,1,0,0,1,1,2,1,1,0,0,2,1,1,1,2,0,1,1,4,1,1,0,2,4,1,2,0,1,3,1,0,1,1,1,0,2,3,1,61,1,1,0,1,1,0,0,0,1,2,0,1,5,2,1,0,0,0,0,0,0,1,2,8,0,3,1,1,0,1,1
"505","Momilactone biosynthesis","R-OSA-1119308","geranylgeranyl diphosphate->syn-copalyl diphosphate","R-OSA-1120407","A2XQW9, Q0JF02, Q68CM0, Q6E7D7, Q7XNG1",1,1,0,1,1,1,1,0,0,1,0,4,1,2,0,1,0,0,0,0,5,1,1,0,0,3,0,0,0,1,0,3,2,4,1,0,0,2,4,2,3,2,2,1,1,0,1,1,0,0,4,4,1,1,1,1,0,1,1,0,1,1,2,4,1,1,4,2,1,4,0,1,3,0,0,1,1,0,0,2,0,2,1,2,0
"506","Monoterpene biosynthesis","R-OSA-1119274","(-)-(4S)-limonene synthase (plastid)","R-OSA-4793454","B8ACC6, Q5VNX0, Q657X7",2,1,2,1,1,1,1,1,0,1,2,3,1,1,1,1,0,0,3,4,1,0,1,0,0,1,1,3,1,2,0,1,1,1,3,1,2,0,3,1,1,3,1,4,2,2,2,2,2,2,13,4,2,1,2,2,0,1,2,0,2,2,1,5,1,6,2,1,1,2,2,2,2,2,0,1,2,6,4,10,2,1,1,1,2
"507","Mugineic acid biosynthesis","R-OSA-9025754","Synthesis of DMA","R-OSA-9025801","Q10PE7",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,10,1,0,0,1,0,0,0,2,2,0,1,0,0,0,1
"508","Mugineic acid biosynthesis","R-OSA-9025754","Synthesis of SAM","R-OSA-9025770","B7EKA4, P93438, Q0DKY4, Q8LRJ3, Q9LGU6",4,0,4,0,2,2,2,2,3,0,3,4,2,2,6,2,1,6,2,7,1,2,2,1,0,0,2,1,2,3,3,2,4,0,5,1,3,3,9,2,1,5,0,1,4,3,3,5,4,2,10,10,3,3,3,3,0,0,3,2,4,4,4,3,5,3,5,3,1,0,3,0,0,3,1,1,1,13,8,5,4,3,1,0,4
"509","Mugineic acid biosynthesis","R-OSA-9025754","Synthesis of nicotianamine","R-OSA-9025760","A2XFU4, A2YQ58, Q0D3F2, Q0D5H9, Q0DSH9, Q10MI8, Q10MI9, Q9FXW5, Q9SXQ7",3,6,4,2,4,4,4,2,1,1,2,14,7,6,1,1,0,0,4,4,1,3,4,0,0,2,0,0,0,2,0,5,5,6,3,0,4,7,2,6,4,2,2,0,3,3,3,3,2,3,0,0,3,0,3,2,0,0,3,0,3,3,3,0,1,5,0,5,2,0,3,1,1,3,0,3,4,14,6,5,1,3,3,2,9
"510","Mugineic acid biosynthesis","R-OSA-9025754","Amino transfer of nicotianamine","R-OSA-9025731","A9CM06",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","Myo-inositol biosynthesis","R-OSA-1119378","Conversion of Glu-6P into Inositol-3P","R-OSA-1120651","A2XDG3, A2Z6I3, O64437, Q10QK6, Q10QK7, Q10QK8, Q8S5N2",1,2,1,1,3,3,3,2,1,1,1,10,5,5,2,2,1,2,2,2,1,1,2,1,0,1,1,1,1,1,1,4,2,1,1,1,1,3,3,2,2,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,2,2,2,2,1,2,1,2,1,3,2,1,0,1,0,3,2,1,1,2,0,1,4
"512","NAD biosynthesis I (from aspartate)","R-OSA-1119384","NAD(+) synthetase (glutamine-hydrolysing)","R-OSA-1119990","A2YII8, Q0D8D4, Q8LI89",1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,7,2,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,4,1,1,1,1,1,1,5,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,0,2,1,4,1,1,1,1,1,1,3,3,2,1,1,1,0,1,1
