"UniProtID","PathwayID","Pathway.name","reaction.ID","Plant.Reactome.webcite","Reaction.name","plant.species"
"Q10MS2","R-OSA-3899351","Abscisic acid (ABA) mediated signaling","R-OSA-3899346","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-3899346","ABAR dimer + abscisic acid (ABA) => ABAR:ABA","Oryza sativa"
"Q10MT2","R-OSA-1112965","Recycling of eIF2:GDP","R-OSA-1113126","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1113126","Met-tRNAi binds to eIF2:GTP to form the ternary complex","Oryza sativa"
"Q10MT2","R-OSA-1112965","Recycling of eIF2:GDP","R-OSA-1113171","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1113171","De novo formation of eIF2:GTP","Oryza sativa"
"Q10MT2","R-OSA-1112965","Recycling of eIF2:GDP","R-OSA-1113161","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1113161","eIF2 activation","Oryza sativa"
"Q10MT2","R-OSA-1112965","Recycling of eIF2:GDP","R-OSA-1113169","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1113169","Ribosomal scanning ","Oryza sativa"
"Q10MT2","R-OSA-1112965","Recycling of eIF2:GDP","R-OSA-1113125","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1113125","Start codon recognition","Oryza sativa"
"Q10MT2","R-OSA-1112965","Recycling of eIF2:GDP","R-OSA-1113212","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1113212","Formation of the 43S pre-initiation complex","Oryza sativa"
"Q10MT2","R-OSA-1112965","Recycling of eIF2:GDP","R-OSA-1113148","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1113148","Formation of eIF2:GDP:eIF2B intermediate","Oryza sativa"
"Q10MW3","R-OSA-1119267","Phenylalanine degradation III","R-OSA-1121179","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121179","Indole-3-pyruvate decarboxylase","Oryza sativa"
"Q10MW3","R-OSA-1119267","Phenylalanine degradation III","R-OSA-1119750","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119750","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119267","Phenylalanine degradation III","R-OSA-1120036","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120036","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119267","Phenylalanine degradation III","R-OSA-1120225","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120225","Conversion of cytosolic phenylpyruvate into phenylacetaldehyde","Oryza sativa"
"Q10MW3","R-OSA-1119460","Isoleucine biosynthesis from threonine","R-OSA-1121179","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121179","Indole-3-pyruvate decarboxylase","Oryza sativa"
"Q10MW3","R-OSA-1119460","Isoleucine biosynthesis from threonine","R-OSA-1119750","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119750","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119460","Isoleucine biosynthesis from threonine","R-OSA-1120036","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120036","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119460","Isoleucine biosynthesis from threonine","R-OSA-1120225","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120225","Conversion of cytosolic phenylpyruvate into phenylacetaldehyde","Oryza sativa"
"Q10MW3","R-OSA-1119486","IAA biosynthesis I","R-OSA-1121179","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121179","Indole-3-pyruvate decarboxylase","Oryza sativa"
"Q10MW3","R-OSA-1119486","IAA biosynthesis I","R-OSA-1119750","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119750","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119486","IAA biosynthesis I","R-OSA-1120036","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120036","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119486","IAA biosynthesis I","R-OSA-1120225","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120225","Conversion of cytosolic phenylpyruvate into phenylacetaldehyde","Oryza sativa"
"Q10MW3","R-OSA-1119600","Valine biosynthesis","R-OSA-1121179","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121179","Indole-3-pyruvate decarboxylase","Oryza sativa"
"Q10MW3","R-OSA-1119600","Valine biosynthesis","R-OSA-1119750","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119750","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119600","Valine biosynthesis","R-OSA-1120036","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120036","acetolactate synthase","Oryza sativa"
"Q10MW3","R-OSA-1119600","Valine biosynthesis","R-OSA-1120225","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120225","Conversion of cytosolic phenylpyruvate into phenylacetaldehyde","Oryza sativa"
"Q10MX3","R-OSA-1119354","Asparagine biosynthesis III","R-OSA-1120764","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120764","Aspartate--ammonia ligase","Oryza sativa"
"Q10MX3","R-OSA-1119354","Asparagine biosynthesis III","R-OSA-1120477","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120477","asparagine synthetase (glutamine-hydrolysing)","Oryza sativa"
"Q10MX3","R-OSA-1119553","Asparagine biosynthesis I","R-OSA-1120764","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120764","Aspartate--ammonia ligase","Oryza sativa"
"Q10MX3","R-OSA-1119553","Asparagine biosynthesis I","R-OSA-1120477","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120477","asparagine synthetase (glutamine-hydrolysing)","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120642","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120642","18:2-18:3-DGDG->18:3-18:3-DGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1119684","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119684","18:1-16:2-MGDG->18:1-16:3-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1121683","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121683","18:2-18:2-DGDG->18:2-18:3-DGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120704","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120704","18:2-16:2-MGDG->18:3-16:2-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1121525","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121525","18:2-16:1-MGDG->18:3-16:1-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120579","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120579","18:2-18:2-MGDG->18:3-18:2-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120351","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120351","18:3-18:2-MGDG->18:3-18:3-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120064","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120064","18:2-16:0-MGDG->18:3-16:0-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1119873","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119873","16:0-18:2-DGDG->16:0-18:3-DGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120559","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120559","18:2-18:2-DGDG->18:3-18:2-DGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120711","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120711","18:2-18:2-MGDG->18:2-18:3-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1119812","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119812","18:2-16:2-MGDG->18:2-16:3-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1121406","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121406","18:2-16:0-DGDG->18:3-16:0-DGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1119636","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119636","18:2-16:3-MGDG->18:3-16:3-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1120886","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120886","18:3-18:2-DGDG->18:3-18:3-DGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1121593","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121593","18:2-18:3-MGDG->18:3-18:3-MGDG","Oryza sativa"
"Q10MX9","R-OSA-1119300","Glycolipid desaturation","R-OSA-1121469","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121469","18:3-16:2-MGDG->18:3-16:3-MGDG","Oryza sativa"
"Q10N17","R-OSA-1119389","Phenylalanine biosynthesis I","R-OSA-1120285","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120285","prephenate dehydratase","Oryza sativa"
"Q10N21","R-OSA-1119403","Removal of superoxide radicals","R-OSA-9607073","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9607073","Catalase cytosol","Oryza sativa"
"Q10N34","R-OSA-8933811","Circadian rhythm","R-OSA-8933848","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-8933848","Expression of PRR37/73","Oryza sativa"
"Q10N78","R-OSA-1119263","Arginine biosynthesis I","R-OSA-1121457","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121457","Amino-acid N-acetyltransferase","Oryza sativa"
"Q10N78","R-OSA-1119263","Arginine biosynthesis I","R-OSA-1119705","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119705","Glutamate N-acetyltransferase","Oryza sativa"
"Q10N78","R-OSA-1119539","Ornithine biosynthesis","R-OSA-1121457","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121457","Amino-acid N-acetyltransferase","Oryza sativa"
"Q10N78","R-OSA-1119539","Ornithine biosynthesis","R-OSA-1119705","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119705","Glutamate N-acetyltransferase","Oryza sativa"
"Q10N78","R-OSA-1119622","Arginine biosynthesis II (acetyl cycle)","R-OSA-1121457","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121457","Amino-acid N-acetyltransferase","Oryza sativa"
"Q10N78","R-OSA-1119622","Arginine biosynthesis II (acetyl cycle)","R-OSA-1119705","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119705","Glutamate N-acetyltransferase","Oryza sativa"
"Q10N79","R-OSA-1119263","Arginine biosynthesis I","R-OSA-1121457","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121457","Amino-acid N-acetyltransferase","Oryza sativa"
"Q10N79","R-OSA-1119263","Arginine biosynthesis I","R-OSA-1119705","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119705","Glutamate N-acetyltransferase","Oryza sativa"
"Q10N79","R-OSA-1119539","Ornithine biosynthesis","R-OSA-1121457","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121457","Amino-acid N-acetyltransferase","Oryza sativa"
"Q10N79","R-OSA-1119539","Ornithine biosynthesis","R-OSA-1119705","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119705","Glutamate N-acetyltransferase","Oryza sativa"
"Q10N79","R-OSA-1119622","Arginine biosynthesis II (acetyl cycle)","R-OSA-1121457","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121457","Amino-acid N-acetyltransferase","Oryza sativa"
"Q10N79","R-OSA-1119622","Arginine biosynthesis II (acetyl cycle)","R-OSA-1119705","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119705","Glutamate N-acetyltransferase","Oryza sativa"
"Q10N91","R-OSA-1119428","GDP-D-rhamnose biosynthesis","R-OSA-1120778","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120778","GDP-mannose 4,6-dehydratase","Oryza sativa"
"Q10N91","R-OSA-1119620","GDP-L-fucose biosynthesis I (from GDP-D-mannose)","R-OSA-1120778","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120778","GDP-mannose 4,6-dehydratase","Oryza sativa"
"Q10N92","R-OSA-1119428","GDP-D-rhamnose biosynthesis","R-OSA-1120778","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120778","GDP-mannose 4,6-dehydratase","Oryza sativa"
"Q10N92","R-OSA-1119620","GDP-L-fucose biosynthesis I (from GDP-D-mannose)","R-OSA-1120778","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120778","GDP-mannose 4,6-dehydratase","Oryza sativa"
"Q10N94","R-OSA-1119428","GDP-D-rhamnose biosynthesis","R-OSA-1119681","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119681","UDP-glucuronate decarboxylase","Oryza sativa"
"Q10N94","R-OSA-1119428","GDP-D-rhamnose biosynthesis","R-OSA-1120778","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120778","GDP-mannose 4,6-dehydratase","Oryza sativa"
"Q10N94","R-OSA-1119563","UDP-D-xylose biosynthesis","R-OSA-1119681","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119681","UDP-glucuronate decarboxylase","Oryza sativa"
"Q10N94","R-OSA-1119563","UDP-D-xylose biosynthesis","R-OSA-1120778","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120778","GDP-mannose 4,6-dehydratase","Oryza sativa"
"Q10N94","R-OSA-1119620","GDP-L-fucose biosynthesis I (from GDP-D-mannose)","R-OSA-1119681","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119681","UDP-glucuronate decarboxylase","Oryza sativa"
"Q10N94","R-OSA-1119620","GDP-L-fucose biosynthesis I (from GDP-D-mannose)","R-OSA-1120778","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120778","GDP-mannose 4,6-dehydratase","Oryza sativa"
"Q10NN4","R-OSA-1119494","Tryptophan biosynthesis","R-OSA-1119685","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119685","Anthranilate synthase","Oryza sativa"
"Q10NN5","R-OSA-1119494","Tryptophan biosynthesis","R-OSA-1119685","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119685","Anthranilate synthase","Oryza sativa"
"Q10NN7","R-OSA-1119494","Tryptophan biosynthesis","R-OSA-1119685","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119685","Anthranilate synthase","Oryza sativa"
"Q10NN8","R-OSA-1119494","Tryptophan biosynthesis","R-OSA-1119685","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119685","Anthranilate synthase","Oryza sativa"
"Q10NQ3","R-OSA-9626305","Regulatory network of nutrient accumulation","R-OSA-9626466","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9626466","Physical interaction of GPA3 with Rab5a via VPS9a","Oryza sativa"
"Q10NQ3","R-OSA-9626305","Regulatory network of nutrient accumulation","R-OSA-9626325","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9626325","Physical interaction of GPA3 with VPS9A","Oryza sativa"
"Q10NY1","R-OSA-1119430","Chorismate biosynthesis","R-OSA-1120980","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120980","Chorismate synthase","Oryza sativa"
"Q10NY2","R-OSA-5632095","Brassinosteroid signaling","R-OSA-5654857","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-5654857","D53/D3 complex [cytoplasm]->D3/D53/TPR:TPL complex","Oryza sativa"
"Q10NY2","R-OSA-5632095","Brassinosteroid signaling","R-OSA-5632336","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-5632336","BZR recruits TPR","Oryza sativa"
"Q10NY2","R-OSA-5654828","Strigolactone signaling","R-OSA-5654857","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-5654857","D53/D3 complex [cytoplasm]->D3/D53/TPR:TPL complex","Oryza sativa"
"Q10NY2","R-OSA-5654828","Strigolactone signaling","R-OSA-5632336","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-5632336","BZR recruits TPR","Oryza sativa"
"Q10NZ7","R-OSA-1119615","Mevalonate pathway","R-OSA-1119737","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1119737","phosphomevalonate kinase","Oryza sativa"
"Q10P00","R-OSA-1119610","Biotin biosynthesis II","R-OSA-1120881","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120881","8-amino-7-oxononanoate synthase","Oryza sativa"
"Q10P01","R-OSA-1119325","Sphingolipid metabolism","R-OSA-1120881","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120881","8-amino-7-oxononanoate synthase","Oryza sativa"
"Q10P01","R-OSA-1119325","Sphingolipid metabolism","R-OSA-9025522","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9025522","Formation of 3-ketosphinganine","Oryza sativa"
"Q10P01","R-OSA-1119610","Biotin biosynthesis II","R-OSA-1120881","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120881","8-amino-7-oxononanoate synthase","Oryza sativa"
"Q10P01","R-OSA-1119610","Biotin biosynthesis II","R-OSA-9025522","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9025522","Formation of 3-ketosphinganine","Oryza sativa"
"Q10P02","R-OSA-1119610","Biotin biosynthesis II","R-OSA-1120881","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120881","8-amino-7-oxononanoate synthase","Oryza sativa"
"Q10P35","R-OSA-1119570","Cytosolic glycolysis","R-OSA-1120399","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120399","2-phospho-D-glycerate <=> phosphoenolpyruvate + H2O [cytosol]","Oryza sativa"
"Q10P67","R-OSA-1119273","Lysine biosynthesis I","R-OSA-1120601","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120601","dihydrodipicolinate reductase","Oryza sativa"
"Q10P67","R-OSA-1119273","Lysine biosynthesis I","R-OSA-5606507","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-5606507","dihydrodipicolinate reductase plastidic","Oryza sativa"
"Q10P67","R-OSA-1119283","Lysine biosynthesis II","R-OSA-1120601","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120601","dihydrodipicolinate reductase","Oryza sativa"
"Q10P67","R-OSA-1119283","Lysine biosynthesis II","R-OSA-5606507","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-5606507","dihydrodipicolinate reductase plastidic","Oryza sativa"
"Q10P67","R-OSA-1119419","Lysine biosynthesis VI","R-OSA-1120601","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120601","dihydrodipicolinate reductase","Oryza sativa"
"Q10P67","R-OSA-1119419","Lysine biosynthesis VI","R-OSA-5606507","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-5606507","dihydrodipicolinate reductase plastidic","Oryza sativa"
"Q10PB7","R-OSA-1119257","UDP-L-arabinose biosynthesis II (from L-arabinose)","R-OSA-1120873","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120873","L-arabinokinase","Oryza sativa"
"Q10PE7","R-OSA-9025754","Mugineic acid biosynthesis","R-OSA-9025801","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9025801","Synthesis of DMA","Oryza sativa"
"Q10PK7","R-OSA-1119479","Valine degradation","R-OSA-9611894","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9611894","Conversion of L-Val to KIV","Oryza sativa"
"Q10PK8","R-OSA-1119479","Valine degradation","R-OSA-9611894","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9611894","Conversion of L-Val to KIV","Oryza sativa"
"Q10PL0","R-OSA-1119479","Valine degradation","R-OSA-9611894","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-9611894","Conversion of L-Val to KIV","Oryza sativa"
"Q10PS4","R-OSA-1119291","Nitrate assimilation","R-OSA-1121516","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121516","ammonia+L-glutamate+ATP->L-glutamine+ADP+phosphate cytosolic","Oryza sativa"
"Q10PS4","R-OSA-1119293","Glutamine biosynthesis I","R-OSA-1121516","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121516","ammonia+L-glutamate+ATP->L-glutamine+ADP+phosphate cytosolic","Oryza sativa"
"Q10PS4","R-OSA-1119443","Ammonia assimilation cycle","R-OSA-1121516","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121516","ammonia+L-glutamate+ATP->L-glutamine+ADP+phosphate cytosolic","Oryza sativa"
"Q10PU4","R-OSA-1119349","S-methylmethionine cycle","R-OSA-1120502","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1120502","S-methyl-L-methionine+L-homocysteine->L-methionine","Oryza sativa"
"Q10PU4","R-OSA-1119349","S-methylmethionine cycle","R-OSA-1121136","http://plantreactome.gramene.org/PathwayBrowser/#/R-OSA-1121136","homocysteine S-methyltransferase","Oryza sativa"
